etudiant_id,niveau,filiere,moy_semestre_prec,note_cc1,note_cc2,note_cc3,taux_absence,nb_echecs_anterieurs,evolution_notes,participation,a_risque
ETU01775,L3,Informatique,7.8,6.91,6.41,6.29,11.43,1,-0.62,2.8,0
ETU01776,L2,Informatique,15.08,13.76,13.54,15.77,38.14,2,2.0,1.77,0
ETU01777,M1,Gestion,18.66,9.46,8.25,8.19,37.76,0,-1.28,5.03,0
ETU01778,M2,Droit,6.37,6.87,8.79,8.83,3.82,4,1.96,7.5,0
ETU01779,M2,Médecine,15.63,13.42,8.72,7.77,37.84,3,-5.64,2.7,1
ETU01780,L1,Gestion,18.05,15.63,15.16,14.06,31.02,0,-1.56,7.22,0
ETU01781,M1,Ingénierie,6.97,16.1,16.24,13.8,4.27,3,-2.31,4.62,0
ETU01782,L1,Ingénierie,7.43,7.18,6.39,5.74,20.77,0,-1.44,4.04,0
ETU01783,L3,Gestion,15.0,12.8,14.29,13.11,1.4,2,0.31,3.6,0
ETU01784,L1,Informatique,14.42,16.39,18.39,18.87,23.55,2,2.48,1.46,0
ETU01785,L3,Médecine,6.89,7.26,5.34,4.46,37.33,4,-2.8,3.33,1
ETU01786,M2,Informatique,16.85,7.91,11.25,10.83,14.73,1,2.92,8.79,0
ETU01787,M2,Gestion,12.8,5.03,3.1,2.72,20.35,0,-2.31,1.02,0
ETU01788,M1,Médecine,17.79,12.34,14.48,14.71,9.1,2,2.36,9.58,0
ETU01789,L3,Informatique,17.41,7.73,8.15,7.66,21.64,4,-0.07,1.07,0
ETU01790,M1,Gestion,16.56,15.14,14.58,13.29,32.1,3,-1.85,3.62,0
ETU01791,L1,Ingénierie,12.71,18.47,18.06,18.49,8.61,0,0.01,6.06,0
ETU01792,M1,Médecine,9.27,7.92,8.07,9.97,22.14,0,2.05,8.38,0
ETU01793,M1,Médecine,12.58,14.09,14.6,15.09,14.19,3,1.01,1.44,0
ETU01794,L1,Ingénierie,7.31,7.97,6.79,6.17,29.91,3,-1.79,1.41,1
ETU01795,M1,Médecine,14.56,5.25,5.1,5.22,28.08,2,-0.04,6.28,0
ETU01796,L2,Droit,7.74,15.62,14.66,11.89,27.95,0,-3.73,2.93,0
ETU01797,L3,Médecine,12.65,11.08,9.45,9.54,15.11,1,-1.53,6.45,0
ETU01798,M2,Droit,6.71,18.26,17.23,16.93,23.97,4,-1.33,8.21,0
ETU01799,L2,Gestion,9.89,12.48,10.96,9.85,26.04,0,-2.63,0.77,0
ETU01800,M2,Ingénierie,9.02,7.2,6.77,5.95,27.23,1,-1.26,8.44,0
ETU01801,L3,Droit,14.06,11.3,12.15,11.83,23.01,2,0.53,0.38,0
ETU01802,L3,Médecine,16.23,7.84,8.22,10.01,34.67,3,2.17,8.99,0
ETU01803,L1,Droit,6.74,17.29,20.0,20.0,9.95,4,2.71,9.76,0
ETU01804,L1,Informatique,17.05,14.67,11.56,10.46,2.23,2,-4.21,6.67,0
ETU01805,L2,Informatique,17.19,9.78,10.68,10.2,38.5,2,0.43,9.84,0
ETU01806,M2,Ingénierie,10.45,12.39,12.6,12.16,2.43,1,-0.23,8.22,0
ETU01807,L2,Droit,14.57,14.37,15.8,17.31,36.12,0,2.94,0.44,0
ETU01808,L2,Droit,11.23,15.96,17.23,17.75,24.49,1,1.79,0.04,0
ETU01809,M2,Informatique,8.0,6.12,6.07,6.51,36.75,1,0.39,0.21,1
ETU01810,L2,Médecine,12.87,5.32,5.77,6.88,22.6,0,1.56,4.52,0
ETU01811,M2,Gestion,7.12,6.6,5.69,5.09,32.84,3,-1.51,6.23,1
ETU01812,L1,Droit,17.42,10.53,11.65,14.0,28.85,1,3.47,4.81,0
ETU01813,L1,Gestion,18.02,11.53,8.92,9.21,21.0,2,-2.32,6.77,0
ETU01814,L1,Gestion,16.68,6.91,8.28,7.29,14.53,1,0.38,4.5,0
ETU01815,L1,Informatique,13.31,10.76,10.92,10.88,0.11,2,0.12,0.43,0
ETU01816,M1,Ingénierie,13.25,11.18,10.65,12.8,10.04,0,1.62,2.26,0
ETU01817,L1,Informatique,18.8,6.53,6.38,6.04,38.07,3,-0.49,9.93,0
ETU01818,M1,Informatique,9.22,17.83,17.79,19.52,11.02,3,1.69,3.46,0
ETU01819,L3,Gestion,6.99,13.39,15.53,14.9,30.07,1,1.51,3.25,0
ETU01820,L2,Ingénierie,13.31,10.44,15.49,14.64,20.34,1,4.2,1.53,0
ETU01821,L1,Médecine,10.27,12.1,14.13,15.42,12.34,3,3.32,9.87,0
ETU01822,L1,Ingénierie,10.19,9.4,8.75,7.74,39.64,1,-1.66,2.3,1
ETU01823,L1,Gestion,6.09,16.96,18.11,19.64,1.88,0,2.68,6.47,0
ETU01824,L3,Ingénierie,13.75,13.05,14.26,15.09,23.28,1,2.04,0.42,0
ETU01825,M2,Informatique,9.43,11.93,10.74,9.73,18.46,4,-2.2,0.66,0
ETU01826,L3,Informatique,8.44,17.75,16.06,16.25,3.06,2,-1.5,7.17,0
ETU01827,M1,Droit,6.53,16.73,16.84,16.31,8.56,1,-0.42,6.35,0
ETU01828,L2,Droit,10.74,16.38,17.79,18.61,27.77,2,2.24,6.8,0
ETU01829,L1,Gestion,17.43,8.16,5.94,9.07,4.33,1,0.91,2.31,0
ETU01830,L2,Informatique,10.38,7.14,6.26,6.01,32.04,3,-1.14,9.85,1
ETU01831,L3,Gestion,14.83,14.66,15.72,16.82,25.0,2,2.16,5.58,0
ETU01832,M2,Gestion,15.84,11.56,11.82,12.16,4.03,2,0.6,9.7,0
ETU01833,L2,Médecine,10.27,14.57,16.9,17.23,11.47,2,2.66,1.64,0
ETU01834,M2,Gestion,16.68,15.65,13.73,13.78,5.49,2,-1.86,4.05,0
ETU01835,M1,Gestion,14.99,9.13,12.86,11.88,31.9,2,2.74,3.36,0
ETU01836,L2,Droit,13.27,8.99,6.88,7.68,21.32,1,-1.3,7.55,0
ETU01837,M1,Droit,6.01,11.87,9.03,8.89,0.11,4,-2.98,7.48,0
ETU01838,M1,Droit,6.46,8.83,8.94,7.88,21.72,1,-0.95,4.87,0
ETU01839,M1,Informatique,18.88,14.34,12.84,14.66,19.31,4,0.32,0.16,0
ETU01840,M2,Ingénierie,16.17,15.45,15.6,16.04,25.72,3,0.59,1.75,0
ETU01841,M1,Droit,18.19,11.61,11.7,11.66,1.39,2,0.05,0.5,0
ETU01842,L1,Gestion,17.73,15.13,15.04,17.35,1.42,1,2.22,8.47,0
ETU01843,L2,Médecine,6.27,12.15,11.08,8.63,13.97,2,-3.52,2.9,0
ETU01844,M2,Droit,16.29,14.98,15.83,18.04,27.54,4,3.06,1.18,0
ETU01845,L2,Informatique,11.86,8.15,7.87,6.85,26.66,0,-1.3,3.54,0
ETU01846,L3,Médecine,16.26,15.34,17.2,17.82,11.13,2,2.47,0.77,0
ETU01847,L3,Informatique,6.09,15.01,14.94,14.36,8.64,3,-0.65,9.79,0
ETU01848,L3,Gestion,9.75,8.73,7.49,6.4,27.33,3,-2.33,3.15,0
ETU01849,M2,Médecine,15.77,12.78,10.45,12.72,1.08,0,-0.06,9.33,0
ETU01850,L3,Médecine,16.31,16.97,16.92,20.0,22.27,2,3.03,6.83,0
ETU01851,L1,Ingénierie,14.06,8.49,6.79,6.76,16.96,0,-1.74,5.66,0
ETU01852,L2,Médecine,9.92,15.3,13.48,14.28,9.56,4,-1.02,4.75,0
ETU01853,M1,Gestion,10.03,18.36,19.35,19.73,20.81,1,1.38,6.87,0
ETU01854,M1,Médecine,18.57,17.13,14.66,17.56,8.69,2,0.43,6.86,0
ETU01855,M1,Médecine,11.71,10.62,12.94,10.07,22.57,4,-0.55,0.11,0
ETU01856,M1,Médecine,11.81,13.5,13.94,14.81,5.96,2,1.31,9.08,0
ETU01857,L2,Médecine,13.18,18.88,19.02,18.23,16.23,0,-0.66,3.68,0
ETU01858,L1,Ingénierie,11.32,12.96,11.61,8.37,20.42,4,-4.59,3.53,0
ETU01859,M2,Droit,13.18,6.61,7.96,7.72,1.27,3,1.11,4.07,0
ETU01860,L3,Ingénierie,11.62,5.64,5.83,8.9,24.43,3,3.27,6.85,0
ETU01861,M1,Médecine,16.75,16.06,15.24,14.55,30.01,0,-1.51,3.76,0
ETU01862,M2,Informatique,17.82,10.93,11.43,12.92,38.24,2,1.99,3.74,0
ETU01863,L1,Informatique,18.12,8.46,6.13,8.23,8.13,2,-0.23,0.63,0
ETU01864,M2,Droit,13.34,9.87,7.61,7.9,8.35,1,-1.97,4.17,0
ETU01865,L2,Droit,11.75,15.6,14.12,14.6,12.19,2,-1.0,1.49,0
ETU01866,M1,Ingénierie,15.17,11.51,12.24,9.96,35.63,1,-1.55,8.56,0
ETU01867,L2,Médecine,16.9,17.16,17.35,16.58,16.27,2,-0.58,3.35,0
ETU01868,L1,Informatique,13.32,15.29,17.06,18.72,12.07,4,3.43,9.61,0
ETU01869,M2,Droit,15.1,18.64,17.46,17.85,29.65,3,-0.79,6.85,0
ETU01870,L2,Droit,15.75,17.44,18.5,19.35,1.52,1,1.91,7.56,0
ETU01871,L1,Ingénierie,14.79,8.56,8.59,9.09,21.95,1,0.53,9.48,0
ETU01872,L1,Médecine,15.7,14.23,13.01,16.6,18.01,0,2.37,2.39,0
ETU01873,M2,Informatique,8.71,5.29,6.07,5.72,24.99,1,0.43,5.67,0
ETU01874,M2,Informatique,12.48,18.88,18.98,20.0,29.24,0,1.12,0.41,0
ETU01875,M1,Gestion,13.65,8.65,7.91,8.41,13.0,0,-0.24,1.01,0
ETU01876,M1,Droit,6.03,14.31,14.57,17.41,25.46,4,3.1,3.67,0
ETU01877,M1,Informatique,17.13,16.89,16.89,15.36,20.97,4,-1.53,6.83,0
ETU01878,M2,Médecine,13.93,7.25,7.22,7.79,5.36,2,0.55,8.32,0
ETU01879,L1,Informatique,7.68,16.87,16.45,16.16,35.27,3,-0.71,2.56,0
ETU01880,L1,Informatique,16.61,5.17,3.41,3.92,30.18,2,-1.25,7.49,0
ETU01881,M1,Informatique,15.32,11.19,11.5,13.63,36.87,3,2.45,2.24,0
ETU01882,M2,Informatique,15.86,11.61,10.6,11.47,28.82,4,-0.14,0.06,0
ETU01883,L3,Droit,11.1,10.24,8.91,11.04,9.79,0,0.8,0.54,0
ETU01884,M2,Ingénierie,17.1,13.21,13.05,12.34,17.22,1,-0.87,5.86,0
ETU01885,L3,Ingénierie,11.38,17.81,19.11,18.17,15.47,0,0.37,4.97,0
ETU01886,M1,Ingénierie,13.42,9.58,10.06,10.38,1.43,3,0.8,2.7,0
ETU01887,L3,Médecine,6.01,13.11,12.51,12.75,16.42,4,-0.35,0.07,0
ETU01888,M2,Droit,14.38,17.28,16.63,16.65,13.82,3,-0.64,5.68,0
ETU01889,M1,Gestion,15.34,15.82,16.98,15.84,0.16,3,0.02,8.18,0
ETU01890,L3,Droit,13.37,5.57,2.18,4.27,33.88,2,-1.3,0.69,1
ETU01891,L2,Ingénierie,12.46,18.2,19.6,19.35,5.75,0,1.15,7.36,0
ETU01892,L2,Informatique,16.53,5.65,3.04,5.48,20.04,3,-0.17,6.35,0
ETU01893,L1,Ingénierie,14.86,13.24,11.32,11.64,31.39,4,-1.6,4.79,0
ETU01894,L1,Ingénierie,9.61,13.05,12.48,13.76,24.18,4,0.7,0.48,0
ETU01895,L3,Informatique,18.47,16.01,19.46,20.0,6.77,1,3.99,9.24,0
ETU01896,L1,Gestion,15.19,7.08,9.79,8.86,24.73,1,1.78,4.77,0
ETU01897,L3,Gestion,18.84,7.51,8.77,9.62,30.3,3,2.11,4.0,0
ETU01898,L1,Ingénierie,18.63,15.53,16.26,19.46,34.19,0,3.93,8.61,0
ETU01899,L1,Droit,17.95,7.09,4.5,5.18,12.75,0,-1.92,8.46,0
ETU01900,M1,Médecine,15.82,11.57,12.01,13.66,1.36,4,2.09,7.27,0
ETU01901,L1,Médecine,13.92,15.24,14.62,15.96,24.32,4,0.72,8.29,0
ETU01902,L2,Informatique,8.24,14.12,13.09,13.85,9.03,2,-0.26,1.24,0
ETU01903,L1,Médecine,13.06,7.95,8.38,8.96,31.24,2,1.01,7.61,0
ETU01904,L1,Médecine,15.95,9.26,8.75,9.87,27.2,2,0.61,3.28,0
ETU01905,L2,Ingénierie,12.77,18.57,20.0,20.0,30.93,0,1.43,8.67,0
ETU01906,L1,Ingénierie,17.29,11.28,8.58,6.85,38.7,1,-4.43,3.7,0
ETU01907,L1,Droit,7.43,5.62,5.93,6.61,23.38,1,0.98,0.54,0
ETU01908,M1,Ingénierie,10.95,8.07,6.96,6.98,36.17,4,-1.09,4.14,1
ETU01909,L1,Informatique,12.58,9.79,9.38,9.09,25.68,2,-0.7,7.57,0
ETU01910,M2,Médecine,11.62,18.99,19.65,20.0,7.27,3,1.01,5.01,0
ETU01911,L3,Droit,7.41,9.24,7.76,6.96,31.97,0,-2.28,7.64,0
ETU01912,L3,Informatique,8.0,5.37,5.82,4.02,27.75,4,-1.35,0.35,1
ETU01913,M2,Droit,16.89,12.18,12.06,13.56,39.12,4,1.38,1.77,0
ETU01914,M1,Médecine,12.3,6.17,5.38,3.55,9.74,2,-2.62,5.64,0
ETU01915,L3,Droit,6.63,8.84,8.33,5.74,13.33,1,-3.1,3.85,0
ETU01916,M2,Médecine,6.21,18.89,18.86,20.0,32.86,4,1.11,6.8,0
ETU01917,L3,Médecine,12.16,14.86,13.91,14.45,2.52,4,-0.41,9.63,0
ETU01918,M1,Droit,8.14,5.71,5.92,6.93,25.33,2,1.22,6.6,0
ETU01919,M2,Gestion,15.17,11.28,11.06,10.7,21.42,1,-0.58,4.17,0
ETU01920,M1,Gestion,16.34,7.4,6.69,4.91,6.75,3,-2.49,5.42,0
ETU01921,L3,Médecine,8.97,6.72,9.31,7.83,6.6,1,1.11,9.13,0
ETU01922,M1,Ingénierie,13.7,13.22,14.04,13.93,32.41,3,0.71,6.73,0
ETU01923,M1,Droit,8.01,12.08,11.71,10.1,0.62,4,-1.98,8.03,0
ETU01924,M2,Droit,9.95,15.4,15.82,16.58,29.87,2,1.18,3.02,0
ETU01925,M1,Ingénierie,17.55,17.49,16.15,15.76,29.31,0,-1.73,7.44,0
ETU01926,L2,Gestion,13.07,8.45,8.0,8.58,25.99,2,0.12,1.39,0
ETU01927,L1,Ingénierie,17.52,17.92,17.64,18.17,16.38,4,0.25,7.5,0
ETU01928,M1,Gestion,8.93,12.25,10.58,11.46,1.13,1,-0.79,8.82,0
ETU01929,L3,Gestion,10.29,8.62,9.4,10.45,32.07,4,1.83,9.0,0
ETU01930,L3,Gestion,12.12,16.84,16.28,16.07,5.03,1,-0.77,1.17,0
ETU01931,M2,Informatique,12.24,5.5,5.16,5.74,11.23,3,0.24,8.3,0
ETU01932,L1,Droit,18.97,12.83,12.18,12.83,37.87,3,0.0,1.1,0
ETU01933,L1,Gestion,7.49,15.1,19.74,16.4,12.07,0,1.3,4.78,0
ETU01934,M1,Gestion,17.08,8.92,8.13,9.4,10.21,0,0.48,6.83,0
ETU01935,M2,Médecine,17.23,17.09,14.19,14.71,38.93,4,-2.38,4.84,0
ETU01936,M2,Droit,13.19,8.36,6.16,7.31,3.44,3,-1.05,3.4,0
ETU01937,M2,Informatique,10.47,16.76,18.1,16.47,6.43,3,-0.29,6.84,0
ETU01938,M2,Informatique,12.75,6.1,8.3,8.13,17.53,1,2.03,6.61,0
ETU01939,M1,Ingénierie,9.8,7.24,6.42,5.08,31.51,0,-2.16,5.83,1
ETU01940,M2,Gestion,16.39,10.33,12.45,13.87,35.37,1,3.54,5.28,0
ETU01941,L2,Gestion,12.48,16.96,18.27,16.46,30.23,2,-0.5,7.06,0
ETU01942,M1,Informatique,18.04,7.02,6.94,5.85,39.05,3,-1.18,4.03,1
ETU01943,L1,Ingénierie,14.09,17.26,17.07,18.17,0.67,1,0.91,0.69,0
ETU01944,L3,Gestion,12.69,8.22,8.69,8.04,24.78,1,-0.17,5.37,0
ETU01945,L2,Médecine,15.24,11.34,12.85,11.76,4.65,1,0.42,7.23,0
ETU01946,M2,Droit,12.55,9.94,10.73,12.39,36.41,4,2.46,2.99,1
ETU01947,L3,Ingénierie,17.76,6.65,5.84,7.56,37.41,3,0.91,1.41,1
ETU01948,L2,Droit,8.4,18.22,18.16,19.54,12.12,4,1.32,9.12,0
ETU01949,L3,Ingénierie,18.65,11.13,14.31,15.88,33.11,0,4.74,8.64,0
ETU01950,L1,Médecine,16.56,14.66,15.24,15.19,25.21,2,0.53,6.18,0
ETU01951,L1,Droit,17.19,13.05,14.56,14.55,4.02,2,1.5,7.87,0
ETU01952,L3,Droit,12.28,12.02,13.03,12.36,24.11,2,0.34,9.69,0
ETU01953,M1,Médecine,16.88,13.63,14.24,14.79,39.04,1,1.16,5.69,0
ETU01954,L3,Médecine,9.99,17.58,17.94,17.45,12.32,0,-0.13,2.44,0
ETU01955,L1,Médecine,15.91,14.79,16.34,15.99,0.05,0,1.2,6.39,0
ETU01956,M1,Informatique,7.83,12.45,13.73,14.93,39.07,3,2.48,9.15,1
ETU01957,L1,Gestion,9.99,14.03,14.63,16.71,16.56,2,2.67,6.9,0
ETU01958,M2,Droit,11.79,13.49,12.65,13.55,17.24,0,0.06,0.26,0
ETU01959,L1,Droit,10.19,11.06,11.84,14.83,28.5,1,3.77,9.17,0
ETU01960,L1,Informatique,11.03,13.75,13.85,13.09,24.18,4,-0.66,7.54,0
ETU01961,L3,Informatique,16.66,11.21,10.95,8.49,12.08,2,-2.72,4.02,0
ETU01962,M2,Droit,9.34,15.61,19.82,20.0,4.0,4,4.39,9.87,0
ETU01963,M1,Droit,15.69,18.56,16.46,15.6,33.09,0,-2.97,7.22,0
ETU01964,M1,Médecine,6.96,18.44,20.0,19.97,19.34,0,1.53,8.25,0
ETU01965,L1,Informatique,15.95,16.49,15.4,13.04,26.9,2,-3.45,9.43,0
ETU01966,M2,Médecine,16.3,13.42,13.82,12.77,34.42,3,-0.65,0.4,0
ETU01967,L1,Gestion,11.22,15.49,19.54,17.59,0.71,4,2.1,7.74,0
ETU01968,L2,Droit,15.39,7.49,6.25,5.9,34.38,2,-1.6,3.86,1
ETU01969,M1,Ingénierie,17.9,11.71,10.82,10.53,30.07,1,-1.18,8.69,0
ETU01970,M1,Gestion,16.41,8.6,8.78,9.21,37.87,2,0.61,8.79,0
ETU01971,M1,Gestion,11.08,5.05,3.98,6.14,9.34,1,1.09,8.29,0
ETU01972,M1,Gestion,12.29,18.53,20.0,20.0,12.9,0,1.47,7.79,0
ETU01973,M2,Médecine,16.13,17.09,16.49,14.36,26.46,0,-2.74,7.94,0
ETU01974,L3,Ingénierie,9.8,12.19,13.37,14.58,37.03,3,2.39,2.97,1
ETU01975,M2,Droit,16.45,8.56,6.76,7.23,39.71,3,-1.33,4.07,1
ETU01976,L1,Informatique,10.26,14.7,12.19,12.34,16.67,0,-2.36,1.15,0
ETU01977,L1,Ingénierie,16.48,11.09,10.94,11.21,21.57,2,0.12,8.31,0
ETU01978,L1,Informatique,7.13,16.25,14.09,14.7,6.82,4,-1.55,6.46,0
ETU01979,L2,Droit,6.58,18.99,20.0,20.0,27.76,4,1.01,6.13,0
ETU01980,L1,Informatique,18.97,9.89,7.79,7.82,33.49,2,-2.07,2.46,0
ETU01981,M2,Informatique,17.3,8.42,7.07,9.14,31.95,0,0.72,6.15,0
ETU01982,L3,Ingénierie,17.48,8.74,9.56,8.81,13.83,3,0.06,4.55,0
ETU01983,L3,Informatique,18.37,6.31,5.63,4.38,38.53,2,-1.92,9.95,1
ETU01984,M1,Ingénierie,11.7,10.52,8.44,8.65,4.81,4,-1.87,8.63,0
ETU01985,L2,Droit,9.73,5.24,8.5,7.11,19.76,2,1.86,5.26,0
ETU01986,L3,Gestion,7.69,6.6,5.3,3.01,22.18,3,-3.59,8.08,0
ETU01987,L1,Ingénierie,12.52,8.8,8.71,8.49,21.46,2,-0.31,1.65,0
ETU01988,M1,Informatique,8.86,7.24,7.12,9.6,30.32,2,2.36,1.01,1
ETU01989,M2,Médecine,18.16,15.25,16.52,16.76,24.38,1,1.51,6.31,0
ETU01990,L1,Médecine,6.05,6.48,7.37,7.94,3.09,2,1.46,7.27,0
ETU01991,L1,Gestion,7.86,17.12,16.08,13.19,7.19,1,-3.94,0.53,0
ETU01992,L1,Gestion,9.2,8.1,7.81,8.76,21.29,2,0.67,2.01,0
ETU01993,M1,Informatique,8.59,6.52,6.38,6.82,27.78,4,0.3,5.37,0
ETU01994,M1,Informatique,8.94,5.14,6.46,5.77,20.57,1,0.63,0.63,0
ETU01995,M2,Informatique,14.53,15.01,13.46,14.03,14.22,2,-0.98,4.24,0
ETU01996,M1,Droit,10.26,8.59,11.82,12.37,2.05,4,3.78,4.82,0
ETU01997,L3,Droit,14.0,12.13,11.19,9.9,31.44,0,-2.23,9.22,0
ETU01998,M1,Droit,17.57,6.56,6.75,7.55,19.89,1,0.98,3.16,0
ETU01999,L2,Médecine,13.83,18.79,17.25,19.35,21.55,2,0.56,1.69,0
ETU02000,M1,Gestion,15.03,6.76,5.01,4.97,18.76,2,-1.79,0.08,0
ETU02001,L1,Médecine,10.75,10.77,9.66,8.65,10.61,1,-2.11,1.22,0
ETU02002,M2,Médecine,8.08,16.92,15.67,15.7,11.05,3,-1.22,7.51,0
ETU02003,L1,Ingénierie,10.17,8.43,8.01,9.59,2.54,2,1.16,4.45,0
ETU02004,M2,Médecine,18.54,8.74,7.47,5.93,28.3,1,-2.81,1.99,0
ETU02005,L3,Informatique,14.08,16.32,17.56,18.73,10.87,2,2.41,9.33,0
ETU02006,M1,Droit,9.61,8.83,7.85,7.14,11.94,4,-1.69,7.88,0
ETU02007,L1,Médecine,11.86,5.04,3.9,4.56,39.74,4,-0.48,1.14,1
ETU02008,L2,Informatique,16.86,10.99,10.6,10.05,15.43,1,-0.94,2.69,0
ETU02009,M2,Informatique,14.69,5.18,6.86,6.31,20.43,0,1.14,8.49,0
ETU02010,L1,Informatique,13.29,17.74,18.26,20.0,15.46,0,2.26,6.92,0
ETU02011,L1,Informatique,17.51,13.99,14.04,12.22,11.61,2,-1.76,9.46,0
ETU02012,M1,Ingénierie,14.74,13.16,11.21,12.24,0.23,3,-0.92,0.76,0
ETU02013,M2,Gestion,14.36,7.82,6.31,9.21,34.2,0,1.38,7.75,0
ETU02014,L3,Informatique,8.47,14.8,13.08,14.41,18.93,2,-0.39,0.76,0
ETU02015,L1,Droit,7.38,14.48,16.64,14.95,28.8,1,0.46,3.37,0
ETU02016,L1,Gestion,18.55,5.85,6.84,5.22,38.35,4,-0.63,7.51,1
ETU02017,M2,Ingénierie,13.79,17.33,16.24,15.41,0.11,3,-1.92,7.11,0
ETU02018,L2,Informatique,11.4,13.11,12.47,13.0,27.0,2,-0.11,0.02,0
ETU02019,L3,Ingénierie,13.66,16.09,15.06,15.7,4.75,2,-0.4,2.02,0
ETU02020,M2,Gestion,6.8,8.68,7.55,5.94,18.32,0,-2.74,7.79,0
ETU02021,L2,Gestion,16.69,6.71,7.6,6.59,33.87,2,-0.12,1.26,0
ETU02022,L1,Droit,8.82,14.83,14.6,13.69,2.86,1,-1.15,3.26,0
ETU02023,M2,Ingénierie,16.46,16.11,19.44,19.46,39.58,0,3.35,1.84,0
ETU02024,M1,Gestion,12.95,10.4,12.48,15.76,23.23,1,5.35,1.11,0
ETU02025,M1,Gestion,9.6,5.33,7.5,6.4,15.8,3,1.06,8.37,0
ETU02026,M2,Médecine,6.39,16.46,17.66,16.5,0.78,2,0.04,0.61,0
ETU02027,M1,Médecine,16.61,7.89,7.45,6.05,23.47,4,-1.83,5.36,0
ETU02028,M1,Gestion,8.29,9.75,10.84,12.1,19.8,1,2.35,6.93,0
ETU02029,L2,Informatique,6.67,13.8,13.47,13.71,8.61,3,-0.09,0.58,0
ETU02030,L1,Médecine,15.83,6.4,9.04,8.0,19.62,2,1.6,6.33,0
ETU02031,M1,Ingénierie,10.55,6.01,6.81,6.57,0.51,4,0.56,3.34,0
ETU02032,M2,Médecine,11.06,5.36,5.95,5.07,39.98,4,-0.29,8.34,1
ETU02033,M1,Ingénierie,9.21,17.83,18.22,18.97,13.28,3,1.13,7.98,0
ETU02034,M1,Gestion,17.17,9.36,12.17,16.5,19.21,2,7.14,7.94,0
ETU02035,M1,Ingénierie,9.87,14.25,12.3,13.42,31.39,2,-0.82,3.99,0
ETU02036,L2,Ingénierie,8.73,18.85,20.0,20.0,28.51,3,1.15,8.23,0
ETU02037,L1,Ingénierie,10.02,14.37,14.29,13.6,35.54,4,-0.78,6.3,0
ETU02038,M1,Ingénierie,8.64,12.35,10.44,8.73,37.65,1,-3.62,3.79,1
ETU02039,M2,Gestion,10.13,12.29,11.36,12.77,7.57,4,0.47,0.81,0
ETU02040,L1,Informatique,7.08,10.28,8.0,9.32,15.62,4,-0.96,0.67,0
ETU02041,L1,Médecine,8.06,13.4,14.58,14.18,27.47,0,0.78,2.51,0
ETU02042,M1,Médecine,11.42,18.42,17.07,19.19,1.8,1,0.76,3.0,0
ETU02043,L3,Médecine,17.43,16.03,16.49,16.82,28.68,1,0.78,9.28,0
ETU02044,M2,Médecine,6.74,10.94,12.84,14.3,0.2,2,3.36,10.0,0
ETU02045,L3,Informatique,8.76,9.65,8.85,9.59,36.56,1,-0.06,1.44,1
ETU02046,L3,Médecine,17.81,17.37,17.17,17.2,28.73,1,-0.17,9.43,0
ETU02047,L1,Droit,17.57,6.9,5.15,4.01,22.62,0,-2.89,7.07,0
ETU02048,M2,Informatique,14.83,16.89,16.51,16.59,17.16,0,-0.3,4.99,0
ETU02049,L2,Ingénierie,9.13,8.57,12.63,14.2,39.52,2,5.62,9.55,0
ETU02050,L3,Informatique,11.46,15.02,16.39,15.92,29.46,1,0.9,7.14,0
ETU02051,M1,Gestion,8.75,16.29,16.09,17.05,32.29,2,0.76,5.94,0
ETU02052,M2,Gestion,7.67,11.68,10.96,9.64,33.02,1,-2.04,2.1,1
ETU02053,M1,Médecine,10.94,7.69,7.83,9.3,0.87,1,1.61,2.44,0
ETU02054,M1,Informatique,13.49,16.83,17.22,17.99,2.19,4,1.16,9.12,0
ETU02055,L1,Gestion,10.68,10.15,9.72,8.21,7.93,4,-1.93,2.15,0
ETU02056,L1,Gestion,13.94,9.49,10.48,10.45,26.21,1,0.96,0.32,0
ETU02057,M2,Droit,9.85,12.14,10.91,12.61,24.96,0,0.47,2.66,0
ETU02058,M2,Ingénierie,10.5,11.09,9.85,8.27,13.01,4,-2.83,4.81,0
ETU02059,M1,Gestion,16.28,14.56,15.32,14.01,38.92,3,-0.55,3.82,0
ETU02060,M2,Gestion,17.42,6.92,5.37,5.56,3.72,2,-1.36,9.36,0
ETU02061,L2,Droit,10.19,11.1,12.39,15.89,31.07,3,4.79,4.19,0
ETU02062,L2,Gestion,13.43,17.48,17.66,16.95,19.24,1,-0.53,8.89,0
ETU02063,L1,Ingénierie,9.62,5.5,2.96,4.01,16.75,2,-1.5,5.95,0
ETU02064,M1,Gestion,6.69,11.4,11.77,12.46,1.02,1,1.05,5.24,0
ETU02065,M1,Informatique,15.59,14.25,11.92,11.34,29.11,3,-2.91,1.6,0
ETU02066,L2,Droit,8.22,17.43,18.67,19.21,30.86,0,1.78,2.71,0
ETU02067,M2,Informatique,11.53,13.31,13.14,12.77,12.76,2,-0.54,8.67,0
ETU02068,L1,Médecine,12.33,16.54,19.52,19.28,20.68,4,2.74,7.8,0
ETU02069,M1,Ingénierie,8.4,8.12,9.92,7.73,24.26,0,-0.38,4.47,0
ETU02070,L2,Ingénierie,7.23,9.94,8.55,8.81,14.71,0,-1.13,9.09,0
ETU02071,M1,Ingénierie,10.52,18.19,15.36,17.01,24.62,4,-1.18,8.19,0
ETU02072,L3,Droit,18.38,17.4,16.47,16.86,17.37,4,-0.55,1.12,0
